success,rt,trial_type,trial_index,plugin_version,time_elapsed,random_id,participant,stimulus,response,word,type,question_order,file_name
NA,null,html-keyboard-response,94,2.0.0,152839,p3awyfzqtp5,eagle,<p>table</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,95,2.0.0,153841,p3awyfzqtp5,eagle,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,96,2.0.0,155344,p3awyfzqtp5,eagle,<p>wood</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,97,2.0.0,156347,p3awyfzqtp5,eagle,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,98,2.0.0,157849,p3awyfzqtp5,eagle,<p>seat</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,99,2.0.0,158851,p3awyfzqtp5,eagle,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,100,2.0.0,160354,p3awyfzqtp5,eagle,<p>couch</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,101,2.0.0,161356,p3awyfzqtp5,eagle,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,102,2.0.0,162859,p3awyfzqtp5,eagle,<p>sofa</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,103,2.0.0,164863,p3awyfzqtp5,eagle,<h3>List 5 </h3>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,104,2.0.0,165865,p3awyfzqtp5,eagle,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,105,2.0.0,167368,p3awyfzqtp5,eagle,<p>eat</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,106,2.0.0,168371,p3awyfzqtp5,eagle,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,107,2.0.0,169874,p3awyfzqtp5,eagle,<p>rye</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,108,2.0.0,170877,p3awyfzqtp5,eagle,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,109,2.0.0,172380,p3awyfzqtp5,eagle,<p>sandwich</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,110,2.0.0,173383,p3awyfzqtp5,eagle,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,111,2.0.0,174885,p3awyfzqtp5,eagle,<p>butter</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,112,2.0.0,175888,p3awyfzqtp5,eagle,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,113,2.0.0,177391,p3awyfzqtp5,eagle,<p>flour</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,114,2.0.0,178394,p3awyfzqtp5,eagle,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,115,2.0.0,179896,p3awyfzqtp5,eagle,<p>dough</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,116,2.0.0,180898,p3awyfzqtp5,eagle,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,117,2.0.0,182400,p3awyfzqtp5,eagle,<p>jelly</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,118,2.0.0,183403,p3awyfzqtp5,eagle,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,119,2.0.0,184906,p3awyfzqtp5,eagle,<p>food</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,120,2.0.0,185909,p3awyfzqtp5,eagle,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,121,2.0.0,187411,p3awyfzqtp5,eagle,<p>crust</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,122,2.0.0,188414,p3awyfzqtp5,eagle,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,123,2.0.0,189916,p3awyfzqtp5,eagle,<p>slice</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,124,2.0.0,190918,p3awyfzqtp5,eagle,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,125,2.0.0,192421,p3awyfzqtp5,eagle,<p>jam</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,126,2.0.0,193423,p3awyfzqtp5,eagle,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,127,2.0.0,194926,p3awyfzqtp5,eagle,<p>milk</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,128,2.0.0,196929,p3awyfzqtp5,eagle,<h3>List 6 </h3>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,129,2.0.0,197932,p3awyfzqtp5,eagle,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,130,2.0.0,199435,p3awyfzqtp5,eagle,<p>funeral</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,131,2.0.0,200436,p3awyfzqtp5,eagle,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,132,2.0.0,201941,p3awyfzqtp5,eagle,<p>ink</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,133,2.0.0,202943,p3awyfzqtp5,eagle,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,134,2.0.0,204446,p3awyfzqtp5,eagle,<p>night</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,135,2.0.0,205448,p3awyfzqtp5,eagle,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,136,2.0.0,206950,p3awyfzqtp5,eagle,<p>white</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,137,2.0.0,207952,p3awyfzqtp5,eagle,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,138,2.0.0,209455,p3awyfzqtp5,eagle,<p>death</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,139,2.0.0,210458,p3awyfzqtp5,eagle,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,140,2.0.0,211961,p3awyfzqtp5,eagle,<p>cat</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,141,2.0.0,212963,p3awyfzqtp5,eagle,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,142,2.0.0,214467,p3awyfzqtp5,eagle,<p>dark</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,143,2.0.0,215470,p3awyfzqtp5,eagle,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,144,2.0.0,216974,p3awyfzqtp5,eagle,<p>bottom</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,145,2.0.0,217977,p3awyfzqtp5,eagle,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,146,2.0.0,219479,p3awyfzqtp5,eagle,<p>charred</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,147,2.0.0,220482,p3awyfzqtp5,eagle,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,148,2.0.0,221984,p3awyfzqtp5,eagle,<p>grief</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,149,2.0.0,222987,p3awyfzqtp5,eagle,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,150,2.0.0,224490,p3awyfzqtp5,eagle,<p>color</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,151,2.0.0,225493,p3awyfzqtp5,eagle,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,null,html-keyboard-response,152,2.0.0,226995,p3awyfzqtp5,eagle,<p>blue</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,44556,html-keyboard-response,153,2.0.0,271553,p3awyfzqtp5,eagle,"Now you will rate your confidence that each word occurred on the list. <p>Please indicate whether you think the word was definitely new, probably new, probably old, or definitely old.</p> <p>Press any key to continue.</P>",ArrowRight,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,7214,survey-likert,154,null,278777,p3awyfzqtp5,eagle,NA,"{""Q0"":3}",anger,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,2890,survey-likert,155,null,281673,p3awyfzqtp5,eagle,NA,"{""Q0"":0}",attention,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,3598,survey-likert,156,null,285274,p3awyfzqtp5,eagle,NA,"{""Q0"":2}",charred,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,2645,survey-likert,157,null,287922,p3awyfzqtp5,eagle,NA,"{""Q0"":3}",recliner,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,2849,survey-likert,158,null,290772,p3awyfzqtp5,eagle,NA,"{""Q0"":1}",balance,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,3416,survey-likert,159,null,294190,p3awyfzqtp5,eagle,NA,"{""Q0"":1}",oven,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,3697,survey-likert,160,null,297889,p3awyfzqtp5,eagle,NA,"{""Q0"":1}",shade,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,1863,survey-likert,161,null,299756,p3awyfzqtp5,eagle,NA,"{""Q0"":1}",black,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,2065,survey-likert,162,null,301822,p3awyfzqtp5,eagle,NA,"{""Q0"":0}",balloon,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,2282,survey-likert,163,null,304105,p3awyfzqtp5,eagle,NA,"{""Q0"":0}",void,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,1814,survey-likert,164,null,305921,p3awyfzqtp5,eagle,NA,"{""Q0"":1}",dark,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,1850,survey-likert,165,null,307773,p3awyfzqtp5,eagle,NA,"{""Q0"":1}",jelly,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,2713,survey-likert,166,null,310487,p3awyfzqtp5,eagle,NA,"{""Q0"":0}",elephant,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,5749,survey-likert,167,null,316239,p3awyfzqtp5,eagle,NA,"{""Q0"":1}",doctor,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,2680,survey-likert,168,null,318920,p3awyfzqtp5,eagle,NA,"{""Q0"":1}",frame,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,2816,survey-likert,169,null,321738,p3awyfzqtp5,eagle,NA,"{""Q0"":2}",ice,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,4216,survey-likert,170,null,325955,p3awyfzqtp5,eagle,NA,"{""Q0"":1}",procedure,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,2898,survey-likert,171,null,328855,p3awyfzqtp5,eagle,NA,"{""Q0"":2}",clock,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,2631,survey-likert,172,null,331488,p3awyfzqtp5,eagle,NA,"{""Q0"":2}",bread,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,2196,survey-likert,173,null,333686,p3awyfzqtp5,eagle,NA,"{""Q0"":3}",ill,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,1835,survey-likert,174,null,335522,p3awyfzqtp5,eagle,NA,"{""Q0"":1}",basket,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,5665,survey-likert,175,null,341189,p3awyfzqtp5,eagle,NA,"{""Q0"":1}",guitar,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,2981,survey-likert,176,null,344172,p3awyfzqtp5,eagle,NA,"{""Q0"":3}",rye,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,2999,survey-likert,177,null,347172,p3awyfzqtp5,eagle,NA,"{""Q0"":1}",laptop,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,3531,survey-likert,178,null,350706,p3awyfzqtp5,eagle,NA,"{""Q0"":2}",seat,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,1964,survey-likert,179,null,352672,p3awyfzqtp5,eagle,NA,"{""Q0"":3}",hatred,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,5014,survey-likert,180,null,357688,p3awyfzqtp5,eagle,NA,"{""Q0"":2}",window,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,5532,survey-likert,181,null,363222,p3awyfzqtp5,eagle,NA,"{""Q0"":1}",drift,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,1830,survey-likert,182,null,365055,p3awyfzqtp5,eagle,NA,"{""Q0"":2}",temper,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,2098,survey-likert,183,null,367155,p3awyfzqtp5,eagle,NA,"{""Q0"":2}",cold,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,1897,survey-likert,184,null,369055,p3awyfzqtp5,eagle,NA,"{""Q0"":0}",lighthouse,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,2730,survey-likert,185,null,371787,p3awyfzqtp5,eagle,NA,"{""Q0"":2}",curtain,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,2165,survey-likert,186,null,373954,p3awyfzqtp5,eagle,NA,"{""Q0"":1}",chilly,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,1714,survey-likert,187,null,375670,p3awyfzqtp5,eagle,NA,"{""Q0"":1}",conflict,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,3166,survey-likert,188,null,378838,p3awyfzqtp5,eagle,NA,"{""Q0"":2}",mountain,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,1615,survey-likert,189,null,380454,p3awyfzqtp5,eagle,NA,"{""Q0"":1}",book,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,1899,survey-likert,190,null,382355,p3awyfzqtp5,eagle,NA,"{""Q0"":1}",river,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,1713,survey-likert,191,null,384070,p3awyfzqtp5,eagle,NA,"{""Q0"":1}",noise,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,2549,survey-likert,192,null,386620,p3awyfzqtp5,eagle,NA,"{""Q0"":3}",chair,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,1782,survey-likert,193,null,388404,p3awyfzqtp5,eagle,NA,"{""Q0"":1}",camera,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,6380,survey-likert,194,null,394785,p3awyfzqtp5,eagle,NA,"{""Q0"":2}",sick,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,2134,survey-likert,195,null,396920,p3awyfzqtp5,eagle,NA,"{""Q0"":1}",planet,recognition,[0],/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
NA,51281,survey-text,196,2.0.0,448229,p3awyfzqtp5,eagle,NA,"{""age"":""21"",""gender"":""female"",""Q2"":""Memory test to see if seeing a word/being asked about it will make it more likely for false recall."",""Q3"":""No""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p3awyfzqtp5_1732222058784.csv
TRUE,1169,fullscreen,0,null,2187,p61ookep616,gorilla,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p61ookep616_1732223416953.csv
NA,10078,html-keyboard-response,1,2.0.0,12268,p61ookep616,gorilla,"Welcome to the Fasle Recall Experiment.<p>You will see and listen to 6 lists of 12-words one at a time. Try to remember as many as you can.</p><p>After the list, you’ll be asked to complete a recognition test.</p><p>Press any key to begin.</p>",NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p61ookep616_1732223416953.csv
NA,5838,survey-text,2,2.0.0,18116,p61ookep616,gorilla,NA,"{""participant_id"":""gorilla""}",NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p61ookep616_1732223416953.csv
NA,null,html-keyboard-response,3,2.0.0,20125,p61ookep616,gorilla,<h3>List 1 </h3>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p61ookep616_1732223416953.csv
NA,null,html-keyboard-response,4,2.0.0,21140,p61ookep616,gorilla,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p61ookep616_1732223416953.csv
NA,null,html-keyboard-response,5,2.0.0,22648,p61ookep616,gorilla,<p>white</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p61ookep616_1732223416953.csv
NA,null,html-keyboard-response,6,2.0.0,23664,p61ookep616,gorilla,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p61ookep616_1732223416953.csv
NA,null,html-keyboard-response,7,2.0.0,25178,p61ookep616,gorilla,<p>charred</p>,null,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_false_recall/analysis/../data/raw_data/p61ookep616_1732223416953.csv
